Epoch,Loss
0,112360.203125
1,111515.3671875
2,110595.40625
3,109585.609375
4,108466.90625
5,107214.921875
6,105797.9296875
7,104173.8828125
8,102285.890625
9,100055.1875
10,97370.28125
11,94069.390625
12,89912.765625
13,84541.3515625
14,77430.3203125
15,67913.3046875
16,55608.46484375
17,41919.3671875
18,31034.859375
19,25033.92578125
20,21638.47265625
21,19079.318359375
22,16898.8203125
23,15005.349609375
24,13359.896484375
25,11930.677734375
26,10689.4775390625
27,9611.5078125
28,8675.1591796875
29,7861.6533203125
30,7154.6875
31,6540.1181640625
32,6005.67333984375
33,5540.7060546875
34,5135.98388671875
35,4783.4931640625
36,4476.2841796875
37,4208.33349609375
38,3974.41796875
39,3770.007568359375
40,3591.17578125
41,3434.521484375
42,3297.096435546875
43,3176.348876953125
44,3070.068359375
45,2976.34326171875
46,2893.516357421875
47,2820.15869140625
48,2755.03173828125
49,2697.06640625
50,2645.3388671875
51,2599.05078125
52,2557.512451171875
53,2520.12841796875
54,2486.384765625
55,2455.836181640625
56,2428.099609375
57,2402.84130859375
58,2379.77490234375
59,2358.64990234375
60,2339.25
61,2321.386474609375
62,2304.895751953125
63,2289.634521484375
64,2275.47705078125
65,2262.31396484375
66,2250.048828125
67,2238.596923828125
68,2227.882568359375
69,2217.839599609375
70,2208.409423828125
71,2199.539306640625
72,2191.18212890625
73,2183.2958984375
74,2175.843505859375
75,2168.791015625
76,2162.108154296875
77,2155.767578125
78,2149.743896484375
79,2144.01513671875
80,2138.560302734375
81,2133.361572265625
82,2128.4013671875
83,2123.66455078125
84,2119.13671875
85,2114.803955078125
86,2110.655517578125
87,2106.6796875
88,2102.86669921875
89,2099.20654296875
90,2095.691162109375
91,2092.31201171875
92,2089.061767578125
93,2085.93359375
94,2082.920654296875
95,2080.01708984375
96,2077.2177734375
97,2074.51708984375
98,2071.909912109375
99,2069.39208984375
100,2066.959228515625
101,2064.60693359375
102,2062.33203125
103,2060.1298828125
104,2057.9990234375
105,2055.9345703125
106,2053.93408203125
107,2051.9951171875
108,2050.11474609375
109,2048.291015625
110,2046.520751953125
111,2044.80224609375
112,2043.133056640625
113,2041.5118408203125
114,2039.9361572265625
115,2038.404052734375
116,2036.9144287109375
117,2035.46533203125
118,2034.0550537109375
119,2032.682861328125
120,2031.3463134765625
121,2030.044921875
122,2028.777099609375
123,2027.541748046875
124,2026.3375244140625
125,2025.16357421875
