Epoch,Loss
0,124559.921875
1,124116.171875
2,123696.671875
3,123297.0625
4,122914.3125
5,122545.96875
6,122189.8828125
7,121844.234375
8,121507.375
9,121177.8125
10,120854.28125
11,120535.546875
12,120220.5
13,119908.109375
14,119597.359375
15,119287.3359375
16,118977.0703125
17,118665.703125
18,118352.296875
19,118035.9453125
20,117715.71875
21,117390.6328125
22,117059.703125
23,116721.8515625
24,116375.9453125
25,116020.765625
26,115654.9921875
27,115277.15625
28,114885.6640625
29,114478.71875
30,114054.3515625
31,113610.265625
32,113143.921875
33,112652.3671875
34,112132.2109375
35,111579.5
36,110989.6171875
37,110357.078125
38,109675.390625
39,108936.671875
40,108131.4140625
41,107247.921875
42,106271.640625
43,105184.265625
44,103962.46875
45,102575.9765625
46,100984.9296875
47,99135.765625
48,96955.1796875
49,94340.3515625
50,91144.046875
51,87150.796875
52,82041.4609375
53,75350.28125
54,66464.578125
55,54903.4296875
56,41494.1015625
57,29881.7734375
58,23109.36328125
59,19560.427734375
60,17152.21484375
61,15190.0947265625
62,13511.234375
63,12059.46875
64,10800.537109375
65,9707.724609375
66,8758.6611328125
67,7934.18115234375
68,7217.716796875
69,6594.91357421875
70,6053.33154296875
71,5582.17919921875
72,5172.0927734375
73,4814.94970703125
74,4503.7099609375
75,4232.2646484375
76,3995.318359375
77,3788.2802734375
78,3607.17138671875
79,3448.5419921875
80,3309.4052734375
81,3187.171875
82,3079.60302734375
83,2984.7587890625
84,2900.9619140625
85,2826.760498046875
86,2760.900390625
87,2702.29638671875
88,2650.011474609375
89,2603.23779296875
90,2561.2744140625
91,2523.518798828125
92,2489.44873046875
93,2458.6142578125
94,2430.625
95,2405.144287109375
96,2381.880615234375
97,2360.58056640625
98,2341.025390625
99,2323.0234375
100,2306.408935546875
101,2291.0361328125
102,2276.77880859375
103,2263.52587890625
104,2251.179443359375
105,2239.6533203125
106,2228.8720703125
107,2218.76806640625
108,2209.28173828125
109,2200.360107421875
110,2191.955810546875
111,2184.026611328125
112,2176.5341796875
113,2169.4453125
114,2162.728515625
115,2156.3564453125
116,2150.3037109375
117,2144.5478515625
118,2139.068115234375
119,2133.845947265625
120,2128.86376953125
121,2124.106201171875
122,2119.55859375
123,2115.208251953125
124,2111.04296875
125,2107.051025390625
126,2103.22265625
127,2099.548583984375
128,2096.01953125
129,2092.62744140625
130,2089.365478515625
131,2086.22607421875
132,2083.202392578125
133,2080.2890625
134,2077.47998046875
135,2074.769775390625
136,2072.154052734375
137,2069.6279296875
138,2067.18701171875
139,2064.827392578125
140,2062.544921875
141,2060.336669921875
142,2058.19873046875
143,2056.128173828125
144,2054.121826171875
145,2052.17724609375
146,2050.29150390625
147,2048.462158203125
148,2046.6871337890625
149,2044.963623046875
150,2043.289794921875
151,2041.6640625
152,2040.0841064453125
153,2038.5482177734375
154,2037.0546875
155,2035.6015625
156,2034.18798828125
157,2032.811767578125
158,2031.47216796875
159,2030.1673583984375
160,2028.896484375
161,2027.6578369140625
162,2026.450927734375
163,2025.274169921875
164,2024.12646484375
165,2023.0072021484375
166,2021.9149169921875
167,2020.84912109375
168,2019.808837890625
169,2018.7930908203125
170,2017.801513671875
171,2016.8326416015625
172,2015.8863525390625
173,2014.961669921875
174,2014.057861328125
175,2013.1744384765625
176,2012.310791015625
177,2011.4661865234375
178,2010.639892578125
179,2009.831787109375
180,2009.0408935546875
181,2008.26708984375
182,2007.509765625
183,2006.7681884765625
184,2006.042236328125
185,2005.331298828125
186,2004.635009765625
187,2003.9530029296875
188,2003.28466796875
189,2002.6297607421875
190,2001.98828125
191,2001.359130859375
192,2000.742431640625
193,2000.13818359375
194,1999.545166015625
195,1998.9639892578125
196,1998.393798828125
197,1997.83447265625
198,1997.28564453125
199,1996.7471923828125
200,1996.21875
