Epoch,Loss
0,118451.453125
1,118146.171875
2,117837.375
3,117522.6328125
4,117200.7734375
5,116870.7109375
6,116531.359375
7,116181.46875
8,115819.703125
9,115444.578125
10,115054.421875
11,114647.40625
12,114221.40625
13,113774.03125
14,113302.5625
15,112803.828125
16,112274.1796875
17,111709.34375
18,111104.265625
19,110452.953125
20,109748.203125
21,108981.3203125
22,108141.6484375
23,107216.03125
24,106188.0
25,105036.640625
26,103735.03125
27,102247.9765625
28,100528.5546875
29,98513.03125
30,96112.8359375
31,93202.1015625
32,89597.734375
33,85027.9765625
34,79087.4453125
35,71194.9140625
36,60671.5
37,47402.65625
38,33708.85546875
39,24199.94921875
40,19516.474609375
41,16928.189453125
42,14983.7373046875
43,13336.5283203125
44,11910.251953125
45,10671.861328125
46,9596.265625
47,8661.939453125
48,7850.1748046875
49,7144.7138671875
50,6531.44970703125
51,5998.1337890625
52,5534.146484375
53,5130.271484375
54,4778.513671875
55,4471.9423828125
56,4204.54541015625
57,3971.108642578125
58,3767.114501953125
59,3588.6435546875
60,3432.3017578125
61,3295.1484375
62,3174.6357421875
63,3068.56005859375
64,2975.01025390625
65,2892.33740234375
66,2819.114013671875
67,2754.103515625
68,2696.23974609375
69,2644.599609375
70,2598.388671875
71,2556.91748046875
72,2519.591796875
73,2485.899169921875
74,2455.396484375
75,2427.69970703125
76,2402.477294921875
77,2379.44189453125
78,2358.343994140625
79,2338.968994140625
80,2321.12744140625
81,2304.656005859375
82,2289.412109375
83,2275.270751953125
84,2262.122314453125
85,2249.8701171875
86,2238.4296875
87,2227.726318359375
88,2217.693115234375
89,2208.271484375
90,2199.4091796875
91,2191.05908203125
92,2183.1796875
93,2175.733642578125
94,2168.687255859375
95,2162.009765625
96,2155.673828125
97,2149.6552734375
98,2143.930908203125
99,2138.48046875
100,2133.28515625
101,2128.32861328125
102,2123.5947265625
103,2119.069580078125
104,2114.739990234375
105,2110.59423828125
106,2106.62109375
107,2102.81005859375
108,2099.15234375
109,2095.638916015625
110,2092.26171875
111,2089.013427734375
112,2085.886962890625
113,2082.875732421875
114,2079.973876953125
115,2077.17626953125
116,2074.47705078125
117,2071.87109375
118,2069.3544921875
119,2066.922607421875
120,2064.57177734375
121,2062.297607421875
122,2060.09716796875
123,2057.966796875
124,2055.903564453125
125,2053.904296875
126,2051.966064453125
127,2050.0869140625
128,2048.263671875
129,2046.4942626953125
130,2044.7763671875
131,2043.108154296875
132,2041.4874267578125
133,2039.91259765625
134,2038.3814697265625
135,2036.892333984375
136,2035.4439697265625
137,2034.034423828125
138,2032.6624755859375
139,2031.32666015625
140,2030.0255126953125
141,2028.7584228515625
142,2027.5233154296875
143,2026.319580078125
144,2025.145751953125
145,2024.001220703125
146,2022.8851318359375
147,2021.7958984375
148,2020.733154296875
149,2019.695556640625
150,2018.6826171875
151,2017.693359375
152,2016.72705078125
153,2015.783203125
154,2014.8609619140625
155,2013.9593505859375
156,2013.078125
157,2012.2164306640625
158,2011.3740234375
159,2010.5496826171875
160,2009.743408203125
161,2008.95458984375
162,2008.1826171875
163,2007.427001953125
164,2006.687255859375
165,2005.962890625
166,2005.253662109375
167,2004.558837890625
168,2003.878173828125
169,2003.2115478515625
170,2002.55810546875
171,2001.9178466796875
172,2001.290283203125
173,2000.6749267578125
174,2000.0716552734375
175,1999.4803466796875
176,1998.900146484375
177,1998.3310546875
178,1997.77294921875
179,1997.225341796875
180,1996.6881103515625
181,1996.16064453125
182,1995.643310546875
183,1995.135009765625
184,1994.636474609375
185,1994.146728515625
186,1993.6661376953125
187,1993.1939697265625
188,1992.730224609375
189,1992.2747802734375
190,1991.8271484375
191,1991.3876953125
192,1990.9556884765625
193,1990.531005859375
194,1990.114013671875
195,1989.7039794921875
196,1989.301025390625
197,1988.904541015625
198,1988.5152587890625
199,1988.132080078125
200,1987.755615234375
201,1987.3851318359375
202,1987.020751953125
203,1986.66259765625
204,1986.31005859375
205,1985.9632568359375
206,1985.6220703125
207,1985.286376953125
208,1984.9559326171875
209,1984.6309814453125
210,1984.31103515625
211,1983.99609375
212,1983.6859130859375
213,1983.380859375
214,1983.080322265625
215,1982.7847900390625
216,1982.4935302734375
217,1982.20654296875
218,1981.924072265625
219,1981.64599609375
220,1981.3720703125
221,1981.1021728515625
222,1980.83642578125
223,1980.57421875
224,1980.31640625
225,1980.06201171875
226,1979.8115234375
227,1979.5648193359375
228,1979.3214111328125
229,1979.08154296875
230,1978.845458984375
231,1978.612548828125
232,1978.3829345703125
233,1978.1568603515625
234,1977.93359375
235,1977.713623046875
236,1977.4967041015625
237,1977.2828369140625
238,1977.0718994140625
239,1976.864013671875
240,1976.658935546875
241,1976.4566650390625
242,1976.25732421875
243,1976.0604248046875
244,1975.866455078125
245,1975.675048828125
246,1975.486083984375
