Epoch,Loss
0,124146.0859375
1,123697.2109375
2,123268.5
3,122855.2578125
4,122454.6875
5,122064.5703125
6,121682.890625
7,121307.8515625
8,120937.8515625
9,120571.34375
10,120206.890625
11,119843.125
12,119478.71875
13,119112.328125
14,118742.65625
15,118368.296875
16,117987.921875
17,117600.0078125
18,117203.015625
19,116795.2734375
20,116374.9609375
21,115940.0859375
22,115488.40625
23,115017.453125
24,114524.3828125
25,114005.984375
26,113458.546875
27,112877.734375
28,112258.5
29,111594.8203125
30,110879.515625
31,110103.890625
32,109257.3515625
33,108326.8125
34,107295.8125
35,106143.5703125
36,104843.2578125
37,103359.75
38,101646.1953125
39,99638.8203125
40,97248.859375
41,94349.9140625
42,90757.75
43,86198.4453125
44,80263.34375
45,72369.453125
46,61851.15625
47,48658.87890625
48,35203.22265625
49,25931.28125
50,21244.666015625
51,18495.3671875
52,16358.94140625
53,14533.328125
54,12949.931640625
55,11574.7734375
56,10380.4453125
57,9343.1162109375
58,8442.0078125
59,7659.060546875
60,6978.5947265625
61,6387.0048828125
62,5872.4873046875
63,5424.80078125
64,5035.056640625
65,4695.55224609375
66,4399.603515625
67,4141.41650390625
68,3915.962890625
69,3718.888671875
70,3546.416748046875
71,3395.27734375
72,3262.63427734375
73,3146.03466796875
74,3043.354736328125
75,2952.75390625
76,2872.641357421875
77,2801.64208984375
78,2738.56640625
79,2682.386962890625
80,2632.2158203125
81,2587.286376953125
82,2546.935791015625
83,2510.592041015625
84,2477.76025390625
85,2448.013671875
86,2420.983154296875
87,2396.349609375
88,2373.83544921875
89,2353.200439453125
90,2334.23681640625
91,2316.762451171875
92,2300.62060546875
93,2285.671875
94,2271.7958984375
95,2258.88671875
96,2246.8515625
97,2235.607421875
98,2225.08251953125
99,2215.2119140625
100,2205.93896484375
101,2197.212890625
102,2188.987548828125
103,2181.2236328125
104,2173.88330078125
105,2166.934326171875
106,2160.347412109375
107,2154.095703125
108,2148.154541015625
109,2142.50244140625
110,2137.119384765625
111,2131.987060546875
112,2127.089599609375
113,2122.41064453125
114,2117.9375
115,2113.65625
116,2109.55615234375
117,2105.6259765625
118,2101.85498046875
119,2098.2353515625
120,2094.7578125
121,2091.414306640625
122,2088.19775390625
123,2085.101806640625
124,2082.119384765625
