Epoch,Loss
0,117049.28125
1,116488.921875
2,115907.6015625
3,115300.140625
4,114661.4609375
5,113985.8125
6,113266.453125
7,112495.359375
8,111662.875
9,110757.171875
10,109763.59375
11,108663.6875
12,107433.953125
13,106043.75
14,104452.6328125
15,102605.953125
16,100428.3359375
17,97813.34375
18,94606.9375
19,90581.28125
20,85394.75
21,78543.3125
22,69362.171875
23,57357.80859375
24,43555.6953125
25,31945.904296875
26,25347.27734375
27,21774.296875
28,19183.37109375
29,16991.287109375
30,15087.166015625
31,13431.478515625
32,11993.0029296875
33,10743.65234375
34,9658.5771484375
35,8716.056640625
36,7897.19091796875
37,7185.578125
38,6566.9794921875
39,6029.0390625
40,5561.0419921875
41,5153.6875
42,4798.9150390625
43,4489.73046875
44,4220.06689453125
45,3984.665283203125
46,3778.9658203125
47,3599.018310546875
48,3441.3955078125
49,3303.13037109375
50,3181.654541015625
51,3074.74267578125
52,2980.46826171875
53,2897.16552734375
54,2823.39501953125
55,2757.90869140625
56,2699.63037109375
57,2647.63037109375
58,2601.10400390625
59,2559.357666015625
60,2521.791259765625
61,2487.8876953125
62,2457.19921875
63,2429.3388671875
64,2403.971923828125
65,2380.80908203125
66,2359.59814453125
67,2340.1220703125
68,2322.190673828125
69,2305.638916015625
70,2290.322998046875
71,2276.1162109375
72,2262.909423828125
73,2250.604248046875
74,2239.115966796875
75,2228.368896484375
76,2218.2958984375
77,2208.837890625
78,2199.9423828125
79,2191.56201171875
80,2183.65478515625
81,2176.1826171875
82,2169.1123046875
83,2162.4130859375
84,2156.056640625
85,2150.018798828125
86,2144.277099609375
87,2138.81005859375
88,2133.599853515625
89,2128.628662109375
90,2123.8818359375
91,2119.34423828125
92,2115.003173828125
93,2110.845947265625
94,2106.862548828125
95,2103.0419921875
96,2099.374755859375
97,2095.852783203125
98,2092.46728515625
99,2089.211181640625
100,2086.0771484375
101,2083.05908203125
102,2080.15087890625
103,2077.3466796875
104,2074.641357421875
105,2072.030029296875
106,2069.508056640625
107,2067.07080078125
108,2064.71533203125
109,2062.436279296875
110,2060.2314453125
111,2058.096923828125
112,2056.029296875
113,2054.026123046875
114,2052.08447265625
115,2050.20166015625
116,2048.375
117,2046.6024169921875
118,2044.881591796875
119,2043.21044921875
120,2041.5867919921875
121,2040.0089111328125
122,2038.4749755859375
123,2036.9833984375
124,2035.5322265625
125,2034.120361328125
126,2032.746337890625
127,2031.4083251953125
128,2030.1051025390625
129,2028.835693359375
130,2027.598876953125
131,2026.3931884765625
132,2025.2177734375
133,2024.071533203125
134,2022.95361328125
135,2021.86279296875
136,2020.7982177734375
137,2019.75927734375
138,2018.744873046875
139,2017.75439453125
140,2016.78662109375
141,2015.84130859375
142,2014.91748046875
143,2014.014892578125
144,2013.13232421875
145,2012.2694091796875
146,2011.42578125
147,2010.6005859375
148,2009.793212890625
149,2009.003173828125
150,2008.2301025390625
151,2007.4735107421875
152,2006.732666015625
153,2006.007568359375
154,2005.297119140625
