Epoch,Loss
0,40764.3046875
1,40619.0390625
2,40482.55859375
3,40352.9921875
4,40229.73046875
5,40112.234375
6,40000.0234375
7,39892.671875
8,39789.8125
9,39691.09375
10,39596.2109375
11,39504.8984375
12,39416.89453125
13,39331.96875
14,39249.92578125
15,39170.578125
16,39093.74609375
17,39019.2734375
18,38947.015625
19,38876.83984375
20,38808.625
21,38742.25390625
22,38677.6171875
23,38614.625
24,38553.1796875
25,38493.203125
26,38434.609375
27,38377.3359375
28,38321.30078125
29,38266.44140625
30,38212.70703125
31,38160.03125
32,38108.3671875
33,38057.65625
34,38007.859375
35,37958.92578125
36,37910.8203125
37,37863.4921875
38,37816.91015625
39,37771.0390625
40,37725.83984375
41,37681.28515625
42,37637.3359375
43,37593.9765625
44,37551.1640625
45,37508.875
46,37467.08984375
47,37425.78125
48,37384.91796875
49,37344.48828125
50,37304.4609375
51,37264.8203125
52,37225.546875
53,37186.6171875
54,37148.01171875
55,37109.71484375
56,37071.7109375
57,37033.97265625
58,36996.49609375
59,36959.2578125
60,36922.2421875
61,36885.4296875
62,36848.81640625
63,36812.3828125
64,36776.109375
65,36739.9921875
66,36704.0
67,36668.1328125
68,36632.375
69,36596.71484375
70,36561.140625
71,36525.625
72,36490.171875
73,36454.76171875
74,36419.3828125
75,36384.01953125
76,36348.66796875
77,36313.3046875
78,36277.921875
79,36242.51171875
80,36207.0546875
81,36171.54296875
82,36135.9609375
83,36100.296875
84,36064.5390625
85,36028.671875
86,35992.6875
87,35956.57421875
88,35920.30859375
89,35883.8828125
90,35847.28125
91,35810.4921875
92,35773.50390625
93,35736.296875
94,35698.859375
95,35661.17578125
96,35623.23046875
97,35585.00390625
98,35546.484375
99,35507.65625
100,35468.49609375
101,35428.9921875
102,35389.125
103,35348.875
104,35308.21875
105,35267.140625
106,35225.6171875
107,35183.6328125
108,35141.15625
109,35098.16796875
110,35054.6484375
111,35010.5625
112,34965.890625
113,34920.609375
114,34874.6796875
115,34828.078125
116,34780.7734375
117,34732.7265625
118,34683.9140625
119,34634.29296875
120,34583.828125
121,34532.4765625
122,34480.1953125
123,34426.94921875
124,34372.6796875
125,34317.34765625
126,34260.8984375
127,34203.2734375
128,34144.421875
129,34084.27734375
130,34022.7734375
131,33959.84375
132,33895.41796875
133,33829.4140625
134,33761.74609375
135,33692.328125
136,33621.0703125
137,33547.859375
138,33472.59375
139,33395.15625
140,33315.41796875
141,33233.2421875
142,33148.4921875
143,33061.00390625
144,32970.609375
145,32877.125
146,32780.34765625
147,32680.0625
148,32576.0390625
149,32468.013671875
150,32355.708984375
151,32238.814453125
152,32116.99609375
153,31989.880859375
154,31857.05859375
155,31718.0859375
156,31572.45703125
157,31419.6171875
158,31258.953125
159,31089.7734375
160,30911.3125
161,30722.70703125
162,30522.974609375
163,30311.025390625
164,30085.6171875
165,29845.33203125
166,29588.5625
167,29313.455078125
168,29017.90234375
169,28699.466796875
170,28355.326171875
171,27982.2265625
172,27576.380859375
173,27133.390625
174,26648.142578125
175,26114.6953125
176,25526.1875
177,24874.759765625
178,24151.53515625
179,23346.7578125
180,22450.1875
181,21451.91796875
182,20343.9609375
183,19122.791015625
184,17793.12890625
185,16372.5166015625
186,14895.32421875
187,13413.30078125
188,11989.544921875
189,10685.443359375
190,9545.4091796875
191,8587.4873046875
192,7804.357421875
193,7172.1474609375
194,6660.80322265625
195,6241.5595703125
196,5890.53125
197,5589.474609375
198,5325.154296875
199,5088.2490234375
200,4872.2939453125
201,4672.83251953125
202,4486.77734375
203,4311.9736328125
204,4146.88671875
205,3990.400390625
206,3841.680908203125
207,3700.0859375
208,3565.09912109375
209,3436.297607421875
210,3313.319580078125
211,3195.848876953125
212,3083.6044921875
213,2976.32958984375
214,2873.78515625
215,2775.751953125
216,2682.0224609375
217,2592.40185546875
218,2506.70458984375
219,2424.75390625
220,2346.38330078125
221,2271.4326171875
222,2199.75
223,2131.189453125
224,2065.613525390625
225,2002.89013671875
226,1942.8909912109375
227,1885.4962158203125
228,1830.58984375
229,1778.0606689453125
230,1727.804443359375
231,1679.7188720703125
232,1633.7083740234375
233,1589.68115234375
234,1547.5479736328125
235,1507.225341796875
236,1468.6331787109375
237,1431.693359375
238,1396.3333740234375
239,1362.4833984375
240,1330.0750732421875
241,1299.0450439453125
242,1269.3316650390625
243,1240.876220703125
244,1213.6231689453125
245,1187.518798828125
246,1162.51220703125
247,1138.5540771484375
248,1115.59814453125
249,1093.6002197265625
250,1072.5167236328125
251,1052.307861328125
252,1032.9345703125
253,1014.3592529296875
254,996.5467529296875
255,979.4635009765625
256,963.0763549804688
257,947.3548583984375
258,932.2698974609375
259,917.7925415039062
260,903.8964233398438
261,890.5554809570312
262,877.74462890625
263,865.4412841796875
264,853.6226196289062
265,842.267333984375
266,831.3551025390625
267,820.8662109375
268,810.7824096679688
269,801.0855102539062
270,791.7584228515625
271,782.7852172851562
272,774.150634765625
273,765.8396606445312
274,757.837890625
275,750.13232421875
276,742.7097778320312
277,735.55810546875
278,728.666015625
279,722.021728515625
280,715.61474609375
281,709.4349975585938
282,703.4725341796875
