Epoch,Loss
0,37411.01171875
1,37374.4375
2,37338.4609375
3,37302.8984375
4,37267.72265625
5,37232.91015625
6,37198.44921875
7,37164.31640625
8,37130.5
9,37096.9921875
10,37063.76953125
11,37030.82421875
12,36998.140625
13,36965.70703125
14,36933.5078125
15,36901.5390625
16,36869.78125
17,36838.23046875
18,36806.86328125
19,36775.68359375
20,36744.66796875
21,36713.81640625
22,36683.1171875
23,36652.5546875
24,36622.125
25,36591.8125
26,36561.6171875
27,36531.5234375
28,36501.51953125
29,36471.6015625
30,36441.765625
31,36411.9921875
32,36382.28125
33,36352.62109375
34,36323.0
35,36293.421875
36,36263.859375
37,36234.3203125
38,36204.79296875
39,36175.265625
40,36145.7265625
41,36116.1796875
42,36086.61328125
43,36057.01171875
44,36027.375
45,35997.6875
46,35967.9453125
47,35938.14453125
48,35908.26953125
49,35878.31640625
50,35848.2734375
51,35818.13671875
52,35787.890625
53,35757.53515625
54,35727.0546875
55,35696.4453125
56,35665.6953125
57,35634.80078125
58,35603.7421875
59,35572.515625
60,35541.109375
61,35509.51171875
62,35477.7265625
63,35445.7265625
64,35413.5078125
65,35381.0625
66,35348.37109375
67,35315.4296875
68,35282.2265625
69,35248.74609375
70,35214.9765625
71,35180.90625
72,35146.515625
73,35111.8046875
74,35076.7578125
75,35041.33984375
76,35005.55859375
77,34969.390625
78,34932.8203125
79,34895.83203125
80,34858.40234375
81,34820.5234375
82,34782.16796875
83,34743.3203125
84,34703.96484375
85,34664.07421875
86,34623.62890625
87,34582.609375
88,34540.98046875
89,34498.734375
90,34455.8359375
91,34412.2578125
92,34367.97265625
93,34322.953125
94,34277.1640625
95,34230.578125
96,34183.15625
97,34134.87109375
98,34085.67578125
99,34035.52734375
100,33984.3984375
101,33932.234375
102,33878.984375
103,33824.61328125
104,33769.05859375
105,33712.26953125
106,33654.1875
107,33594.74609375
108,33533.8828125
109,33471.53125
110,33407.609375
111,33342.04296875
112,33274.75
113,33205.63671875
114,33134.6015625
115,33061.55078125
116,32986.37109375
117,32908.94140625
118,32829.1328125
119,32746.8125
120,32661.83203125
121,32574.03125
122,32483.240234375
123,32389.265625
124,32291.91015625
125,32190.953125
126,32086.154296875
127,31977.2578125
128,31863.97265625
129,31745.990234375
130,31622.96875
131,31494.53515625
132,31360.26953125
133,31219.71875
134,31072.3828125
135,30917.69140625
136,30755.03125
137,30583.703125
138,30402.92578125
139,30211.83203125
140,30009.4453125
141,29794.65234375
142,29566.201171875
143,29322.67578125
144,29062.455078125
145,28783.6875
146,28484.25390625
147,28161.712890625
148,27813.251953125
149,27435.6171875
150,27025.037109375
151,26577.13671875
152,26086.849609375
153,25548.294921875
154,24954.70703125
155,24298.359375
156,23570.56640625
157,22761.84765625
158,21862.31640625
159,20862.5625
160,19755.20703125
161,18537.470703125
162,17214.890625
163,15805.775390625
164,14344.974609375
165,12884.1943359375
166,11485.748046875
167,10209.537109375
168,9098.123046875
169,8167.83203125
170,7410.16259765625
171,6800.7275390625
172,6309.4951171875
173,5908.03759765625
174,5572.9052734375
175,5286.27392578125
176,5035.2470703125
177,4810.76025390625
178,4606.529296875
179,4418.2177734375
180,4242.822265625
181,4078.23779296875
182,3922.966064453125
183,3775.91552734375
184,3636.26708984375
185,3503.39208984375
186,3376.78515625
187,3256.03271484375
188,3140.781494140625
189,3030.72509765625
190,2925.5908203125
