Epoch,Loss
0,38854.34765625
1,38793.13671875
2,38733.828125
3,38676.10546875
4,38619.86328125
5,38565.01953125
6,38511.5
7,38459.2421875
8,38408.1875
9,38358.26953125
10,38309.44140625
11,38261.64453125
12,38214.84375
13,38168.9765625
14,38124.015625
15,38079.90625
16,38036.625
17,37994.125
18,37952.375
19,37911.34375
20,37871.0
21,37831.3203125
22,37792.26953125
23,37753.8203125
24,37715.953125
25,37678.6484375
26,37641.8671875
27,37605.6015625
28,37569.828125
29,37534.5234375
30,37499.671875
31,37465.2578125
32,37431.2578125
33,37397.65625
34,37364.4375
35,37331.58984375
36,37299.09375
37,37266.9375
38,37235.109375
39,37203.5859375
40,37172.37109375
41,37141.4375
42,37110.78125
43,37080.3828125
44,37050.2421875
45,37020.34375
46,36990.671875
47,36961.22265625
48,36931.984375
49,36902.94921875
50,36874.1015625
51,36845.4375
52,36816.953125
53,36788.625
54,36760.4609375
55,36732.44140625
56,36704.56640625
57,36676.8203125
58,36649.203125
59,36621.6953125
60,36594.30078125
61,36567.0078125
62,36539.8125
63,36512.703125
64,36485.6796875
65,36458.7265625
66,36431.84375
67,36405.01953125
68,36378.24609375
69,36351.5234375
70,36324.84375
71,36298.1953125
72,36271.578125
73,36244.98046875
74,36218.40234375
75,36191.828125
76,36165.2578125
77,36138.6875
78,36112.10546875
79,36085.5078125
80,36058.890625
81,36032.2421875
82,36005.5625
83,35978.83984375
84,35952.0703125
85,35925.25
86,35898.3671875
87,35871.421875
88,35844.3984375
89,35817.30078125
90,35790.11328125
91,35762.8359375
92,35735.453125
93,35707.96875
94,35680.375
95,35652.65625
96,35624.8125
97,35596.83203125
98,35568.7109375
99,35540.4453125
100,35512.015625
101,35483.41796875
102,35454.65234375
103,35425.703125
104,35396.56640625
105,35367.2265625
106,35337.6875
107,35307.9296875
108,35277.9453125
109,35247.7265625
110,35217.26171875
111,35186.546875
112,35155.5625
113,35124.30859375
114,35092.765625
115,35060.921875
116,35028.77734375
117,34996.30859375
118,34963.5078125
119,34930.359375
120,34896.8515625
121,34862.96875
122,34828.703125
123,34794.0390625
124,34758.9609375
125,34723.44140625
126,34687.484375
127,34651.05078125
128,34614.140625
129,34576.7265625
130,34538.796875
131,34500.32421875
132,34461.28515625
133,34421.671875
134,34381.453125
135,34340.6015625
136,34299.09375
137,34256.9140625
138,34214.0234375
139,34170.3984375
140,34126.00390625
141,34080.8203125
142,34034.80859375
143,33987.9375
144,33940.1640625
145,33891.44921875
146,33841.765625
147,33791.0546875
148,33739.2890625
149,33686.40625
150,33632.36328125
151,33577.109375
152,33520.5859375
153,33462.734375
154,33403.4921875
155,33342.79296875
156,33280.55859375
157,33216.73046875
158,33151.21484375
159,33083.92578125
160,33014.77734375
161,32943.671875
162,32870.50390625
163,32795.15625
164,32717.51171875
165,32637.44140625
166,32554.806640625
167,32469.455078125
168,32381.2265625
169,32289.943359375
170,32195.41796875
171,32097.4375
172,31995.7890625
173,31890.2265625
174,31780.48046875
175,31666.26171875
176,31547.2578125
177,31423.11328125
178,31293.44921875
179,31157.84375
180,31015.8359375
181,30866.908203125
182,30710.486328125
183,30545.935546875
184,30372.548828125
185,30189.53125
186,29996.001953125
187,29790.947265625
188,29573.25
189,29341.625
190,29094.625
191,28830.59375
192,28547.6484375
193,28243.623046875
194,27916.0234375
195,27561.9765625
196,27178.162109375
197,26760.73828125
198,26305.23828125
199,25806.49609375
200,25258.525390625
201,24654.447265625
202,23986.42578125
203,23245.677734375
204,22422.669921875
205,21507.55859375
206,20491.13671875
207,19366.515625
208,18131.8203125
209,16794.05078125
210,15373.578125
211,13907.6455078125
212,12450.005859375
213,11063.728515625
214,9807.46484375
215,8720.802734375
216,7816.57275390625
217,7083.533203125
218,6495.89208984375
219,6023.3603515625
220,5637.892578125
221,5316.62841796875
222,5042.296875
223,4802.43408203125
224,4588.27490234375
225,4393.7353515625
226,4214.6064453125
227,4047.9619140625
228,3891.746337890625
229,3744.492431640625
230,3605.1279296875
231,3472.8515625
232,3347.043212890625
233,3227.21044921875
234,3112.94775390625
235,3003.913330078125
236,2899.809326171875
237,2800.373046875
238,2705.366455078125
239,2614.572265625
240,2527.787109375
241,2444.8232421875
242,2365.50390625
243,2289.660888671875
244,2217.13671875
245,2147.7822265625
246,2081.45361328125
247,2018.015380859375
248,1957.337890625
249,1899.298095703125
250,1843.7789306640625
251,1790.6661376953125
252,1739.8538818359375
253,1691.239013671875
254,1644.724609375
255,1600.2166748046875
256,1557.6246337890625
257,1516.8648681640625
258,1477.8544921875
259,1440.517333984375
260,1404.777587890625
261,1370.56396484375
262,1337.8095703125
263,1306.44873046875
264,1276.419921875
265,1247.662841796875
266,1220.1219482421875
267,1193.742919921875
268,1168.4739990234375
269,1144.26513671875
270,1121.069580078125
271,1098.842529296875
272,1077.5406494140625
273,1057.122802734375
274,1037.5498046875
275,1018.7843017578125
276,1000.7898559570312
277,983.5324096679688
278,966.9791259765625
279,951.0994873046875
280,935.8624877929688
281,921.240478515625
282,907.2059936523438
283,893.7327880859375
284,880.795654296875
285,868.3715209960938
286,856.4375610351562
287,844.9723510742188
288,833.9548950195312
289,823.365478515625
290,813.1849975585938
291,803.3958740234375
292,793.9810791015625
293,784.9237060546875
294,776.2084350585938
295,767.8203125
296,759.7449951171875
297,751.9690551757812
298,744.47900390625
299,737.2628784179688
300,730.3089599609375
301,723.6055908203125
302,717.14208984375
303,710.9083251953125
304,704.8941040039062
305,699.09033203125
306,693.488037109375
307,688.078857421875
308,682.8543090820312
309,677.8067016601562
310,672.928466796875
311,668.2127075195312
312,663.6527099609375
313,659.2421875
314,654.974609375
315,650.8442993164062
316,646.845458984375
317,642.9727783203125
318,639.221435546875
319,635.5863647460938
320,632.0628662109375
321,628.646484375
322,625.3329467773438
323,622.118408203125
324,618.9988403320312
325,615.970458984375
326,613.0299072265625
327,610.1735229492188
328,607.3984375
329,604.7013549804688
330,602.0792846679688
331,599.5296630859375
332,597.049560546875
333,594.6365966796875
334,592.2882080078125
335,590.0021362304688
336,587.7759399414062
337,585.6074829101562
338,583.494873046875
339,581.43603515625
340,579.428955078125
341,577.4721069335938
342,575.563720703125
343,573.7020263671875
344,571.8853759765625
345,570.1124267578125
346,568.381591796875
347,566.69140625
348,565.0407104492188
349,563.427978515625
350,561.8522338867188
351,560.3121948242188
352,558.8065185546875
353,557.3345336914062
354,555.894775390625
355,554.4865112304688
356,553.1087646484375
357,551.76025390625
358,550.4405517578125
359,549.1484985351562
360,547.8834228515625
361,546.6444702148438
362,545.4308471679688
363,544.241943359375
364,543.0767822265625
365,541.934814453125
366,540.8154907226562
367,539.718017578125
368,538.641845703125
369,537.5864868164062
370,536.5511474609375
371,535.5355224609375
372,534.5389404296875
373,533.5609130859375
374,532.6008911132812
375,531.658447265625
376,530.7332153320312
377,529.8245849609375
378,528.9321899414062
379,528.0555419921875
380,527.1943969726562
381,526.348388671875
382,525.5167846679688
383,524.6995849609375
384,523.896240234375
385,523.106689453125
386,522.3302612304688
387,521.56689453125
388,520.816162109375
389,520.0776977539062
390,519.3512573242188
391,518.6365966796875
392,517.9334106445312
393,517.241455078125
394,516.5604248046875
395,515.8900756835938
396,515.2303466796875
397,514.5807495117188
398,513.941162109375
399,513.3114013671875
400,512.691162109375
401,512.080322265625
402,511.4786376953125
403,510.8858947753906
404,510.30194091796875
405,509.7265625
406,509.1595153808594
407,508.6007385253906
408,508.04998779296875
409,507.5072021484375
410,506.9720153808594
411,506.4444885253906
412,505.9243469238281
413,505.4114685058594
414,504.9056701660156
415,504.4068908691406
416,503.91497802734375
417,503.42974853515625
418,502.9510192871094
419,502.478759765625
420,502.0128479003906
421,501.5530700683594
422,501.0994567871094
423,500.65179443359375
424,500.2099609375
425,499.77386474609375
426,499.3433532714844
427,498.9184875488281
428,498.4989013671875
429,498.084716796875
430,497.67572021484375
431,497.2718505859375
432,496.873046875
433,496.4792175292969
434,496.09033203125
435,495.7060546875
436,495.32659912109375
437,494.95172119140625
438,494.58135986328125
439,494.2154541015625
440,493.8538818359375
441,493.4967041015625
442,493.1437683105469
443,492.794921875
444,492.45013427734375
445,492.1094055175781
446,491.77264404296875
447,491.4397277832031
448,491.1107177734375
449,490.7854309082031
450,490.46380615234375
451,490.14581298828125
452,489.83148193359375
453,489.52056884765625
454,489.2132263183594
455,488.90924072265625
456,488.608642578125
457,488.31121826171875
458,488.01715087890625
459,487.72625732421875
460,487.4384765625
461,487.15386962890625
462,486.87225341796875
463,486.5937194824219
464,486.3180847167969
465,486.04541015625
466,485.7756652832031
467,485.5086975097656
468,485.2445068359375
469,484.9830627441406
470,484.7242736816406
471,484.46820068359375
472,484.21478271484375
473,483.9638977050781
474,483.71563720703125
475,483.46978759765625
476,483.22650146484375
477,482.985595703125
478,482.7471618652344
479,482.51104736328125
480,482.27734375
481,482.04583740234375
482,481.816650390625
483,481.5897216796875
484,481.364990234375
485,481.14251708984375
486,480.9220886230469
487,480.703857421875
488,480.4876708984375
489,480.2735900878906
490,480.0615234375
491,479.8514404296875
492,479.64337158203125
493,479.437255859375
494,479.2330322265625
495,479.03076171875
496,478.830322265625
497,478.63177490234375
498,478.43499755859375
499,478.2400817871094
