Epoch,Loss
0,39909.52734375
1,39824.73046875
2,39743.40234375
3,39665.0703125
4,39589.52734375
5,39516.58203125
6,39446.0859375
7,39377.890625
8,39311.859375
9,39247.86328125
10,39185.80078125
11,39125.5546875
12,39067.02734375
13,39010.140625
14,38954.796875
15,38900.921875
16,38848.4375
17,38797.28125
18,38747.390625
19,38698.703125
20,38651.1640625
21,38604.71484375
22,38559.3046875
23,38514.90625
24,38471.44921875
25,38428.9140625
26,38387.25
27,38346.42578125
28,38306.40625
29,38267.15234375
30,38228.6328125
31,38190.83203125
32,38153.7109375
33,38117.2421875
34,38081.40625
35,38046.171875
36,38011.5234375
37,37977.4296875
38,37943.875
39,37910.84765625
40,37878.3203125
41,37846.2734375
42,37814.6953125
43,37783.5625
44,37752.8671875
45,37722.59375
46,37692.71875
47,37663.234375
48,37634.12890625
49,37605.3828125
50,37576.99609375
51,37548.94140625
52,37521.21875
53,37493.8046875
54,37466.70703125
55,37439.90625
56,37413.390625
57,37387.1484375
58,37361.1796875
59,37335.46484375
60,37310.00390625
61,37284.78515625
62,37259.80078125
63,37235.0390625
64,37210.5
65,37186.17578125
66,37162.05078125
67,37138.125
68,37114.39453125
69,37090.84765625
70,37067.4765625
71,37044.27734375
72,37021.24609375
73,36998.375
74,36975.66015625
75,36953.09765625
76,36930.671875
77,36908.39453125
78,36886.2421875
79,36864.2265625
80,36842.3359375
81,36820.55859375
82,36798.90234375
83,36777.3515625
84,36755.90625
85,36734.5703125
86,36713.328125
87,36692.17578125
88,36671.1171875
89,36650.140625
90,36629.2421875
91,36608.42578125
92,36587.68359375
93,36567.0078125
94,36546.3984375
95,36525.85546875
96,36505.3671875
97,36484.9375
98,36464.5546875
99,36444.22265625
100,36423.9375
101,36403.6875
102,36383.484375
103,36363.30859375
104,36343.16796875
105,36323.0546875
106,36302.96484375
107,36282.89453125
108,36262.84375
109,36242.8125
110,36222.7890625
111,36202.7734375
112,36182.765625
113,36162.76171875
114,36142.75390625
115,36122.74609375
116,36102.7265625
117,36082.69921875
118,36062.66015625
119,36042.60546875
120,36022.5234375
121,36002.4296875
122,35982.3046875
123,35962.1484375
124,35941.96875
125,35921.7421875
126,35901.484375
127,35881.1796875
128,35860.83203125
129,35840.4375
130,35819.9921875
131,35799.48828125
132,35778.9296875
133,35758.3046875
134,35737.6171875
135,35716.859375
136,35696.03125
137,35675.12890625
138,35654.140625
139,35633.078125
140,35611.921875
141,35590.671875
142,35569.328125
143,35547.890625
144,35526.3515625
145,35504.703125
146,35482.9453125
147,35461.0703125
148,35439.078125
149,35416.9609375
150,35394.71875
151,35372.33984375
152,35349.82421875
153,35327.16796875
154,35304.3671875
155,35281.41015625
156,35258.30078125
157,35235.02734375
158,35211.5859375
159,35187.9765625
160,35164.1796875
161,35140.2109375
162,35116.046875
163,35091.6875
164,35067.125
165,35042.35546875
166,35017.375
167,34992.16796875
168,34966.734375
169,34941.06640625
170,34915.15625
171,34888.9921875
172,34862.578125
173,34835.89453125
174,34808.93359375
175,34781.6953125
176,34754.1640625
177,34726.33203125
178,34698.1875
179,34669.73046875
180,34640.94140625
181,34611.8125
182,34582.33203125
183,34552.4921875
184,34522.2734375
185,34491.67578125
186,34460.6796875
187,34429.28125
188,34397.4453125
189,34365.1796875
190,34332.4609375
191,34299.28125
192,34265.61328125
193,34231.4453125
194,34196.765625
195,34161.5546875
196,34125.7890625
197,34089.453125
198,34052.5234375
199,34014.98828125
200,33976.81640625
201,33937.9921875
202,33898.48828125
203,33858.27734375
204,33817.33984375
205,33775.63671875
206,33733.15234375
207,33689.8515625
208,33645.6953125
209,33600.65625
210,33554.70703125
211,33507.796875
212,33459.8984375
213,33410.9609375
214,33360.94921875
215,33309.8125
216,33257.5
217,33203.96875
218,33149.16015625
219,33093.015625
220,33035.4765625
221,32976.47265625
222,32915.9453125
223,32853.8125
224,32790.0
225,32724.431640625
226,32657.00390625
227,32587.634765625
228,32516.21875
229,32442.650390625
230,32366.8046875
231,32288.568359375
232,32207.798828125
233,32124.35546875
234,32038.083984375
235,31948.8125
236,31856.359375
237,31760.533203125
238,31661.1171875
239,31557.876953125
240,31450.5625
241,31338.8984375
242,31222.5859375
243,31101.291015625
244,30974.65234375
245,30842.2734375
246,30703.71875
247,30558.5
248,30406.0859375
249,30245.87890625
250,30077.216796875
251,29899.361328125
252,29711.486328125
253,29512.66796875
254,29301.859375
255,29077.8828125
256,28839.41015625
257,28584.91796875
258,28312.6875
259,28020.73828125
260,27706.80859375
261,27368.29296875
262,27002.18359375
263,26605.0
264,26172.72265625
265,25700.66796875
266,25183.421875
267,24614.71875
268,23987.3515625
269,23293.1328125
270,22522.9140625
271,21666.818359375
272,20714.767578125
273,19657.568359375
274,18488.828125
275,17208.0078125
276,15824.67578125
277,14363.298828125
278,12866.537109375
279,11393.685546875
280,10011.4052734375
281,8778.0576171875
282,7728.88671875
283,6870.283203125
284,6185.10400390625
285,5643.70947265625
286,5214.095703125
287,4867.91552734375
288,4582.6806640625
289,4341.6787109375
290,4132.95751953125
291,3948.1484375
292,3781.45166015625
293,3628.85009765625
294,3487.55029296875
295,3355.58447265625
296,3231.55126953125
297,3114.42724609375
298,3003.452392578125
299,2898.044189453125
300,2797.7431640625
301,2702.177734375
302,2611.035888671875
303,2524.05224609375
304,2440.9931640625
305,2361.64892578125
306,2285.8330078125
307,2213.3701171875
308,2144.098876953125
309,2077.869384765625
310,2014.53955078125
311,1953.9765625
312,1896.0545654296875
313,1840.65283203125
314,1787.6583251953125
315,1736.9620361328125
316,1688.46044921875
317,1642.05615234375
318,1597.6546630859375
319,1555.1663818359375
320,1514.5067138671875
321,1475.59375
322,1438.34912109375
323,1402.698486328125
324,1368.5712890625
325,1335.8995361328125
326,1304.6182861328125
327,1274.664794921875
328,1245.9805908203125
329,1218.50927734375
330,1192.1971435546875
331,1166.9921875
332,1142.8448486328125
333,1119.7083740234375
334,1097.5372314453125
335,1076.2891845703125
336,1055.9228515625
337,1036.3988037109375
338,1017.6803588867188
339,999.731201171875
340,982.5170288085938
341,966.005126953125
342,950.1646728515625
343,934.9656982421875
344,920.37939453125
345,906.3788452148438
346,892.9384765625
347,880.033203125
348,867.6392822265625
349,855.7340087890625
350,844.2960815429688
351,833.3045654296875
352,822.740234375
353,812.5841064453125
354,802.818115234375
355,793.4251708984375
356,784.3889770507812
357,775.6939697265625
358,767.3251342773438
359,759.268310546875
360,751.509765625
361,744.03662109375
362,736.8368530273438
363,729.8983154296875
364,723.2096557617188
365,716.7603759765625
366,710.5398559570312
367,704.53857421875
368,698.7474365234375
369,693.156982421875
370,687.7588500976562
371,682.545166015625
372,677.5079956054688
373,672.6399536132812
374,667.9337768554688
375,663.383056640625
376,658.9812622070312
377,654.7220458984375
378,650.5997314453125
379,646.60888671875
380,642.7437133789062
381,638.99951171875
382,635.3712768554688
383,631.8543701171875
384,628.4444580078125
385,625.1370849609375
386,621.9283447265625
387,618.814208984375
388,615.7910766601562
389,612.8555908203125
390,610.004150390625
391,607.2337036132812
392,604.5413208007812
393,601.9238891601562
394,599.3784790039062
395,596.902587890625
396,594.49365234375
397,592.1489868164062
398,589.866455078125
399,587.6438598632812
400,585.4788208007812
401,583.3694458007812
402,581.3137817382812
403,579.3099975585938
404,577.3560791015625
405,575.4505615234375
406,573.5914306640625
407,571.7774047851562
408,570.0068359375
409,568.2784423828125
410,566.5906982421875
411,564.9422607421875
412,563.3319091796875
413,561.75830078125
414,560.2202758789062
415,558.716796875
416,557.2467041015625
417,555.808837890625
418,554.4024047851562
419,553.0263671875
420,551.6796875
421,550.3616943359375
422,549.0713500976562
423,547.8077392578125
424,546.5704345703125
425,545.3583374023438
426,544.1707153320312
427,543.0070190429688
428,541.8663330078125
