Epoch,Loss
0,37502.03515625
1,37488.0078125
2,37474.19140625
3,37460.4921875
4,37446.8984375
5,37433.3984375
6,37420.00390625
7,37406.6953125
8,37393.484375
9,37380.3671875
10,37367.3359375
11,37354.3984375
12,37341.54296875
13,37328.76953125
14,37316.078125
15,37303.4765625
16,37290.9453125
17,37278.5
18,37266.12890625
19,37253.828125
20,37241.6015625
21,37229.453125
22,37217.375
23,37205.3671875
24,37193.421875
25,37181.55078125
26,37169.7421875
27,37158.0
28,37146.3125
29,37134.69921875
30,37123.140625
31,37111.640625
32,37100.19921875
33,37088.8203125
34,37077.4921875
35,37066.22265625
36,37055.00390625
37,37043.84375
38,37032.734375
39,37021.671875
40,37010.6640625
41,36999.703125
42,36988.7890625
43,36977.92578125
44,36967.109375
45,36956.3359375
46,36945.609375
47,36934.921875
48,36924.28125
49,36913.6796875
50,36903.1171875
51,36892.6015625
52,36882.12109375
53,36871.6796875
54,36861.27734375
55,36850.9140625
56,36840.5859375
57,36830.28515625
58,36820.02734375
59,36809.8046875
60,36799.61328125
61,36789.453125
62,36779.328125
63,36769.23046875
64,36759.1640625
65,36749.125
66,36739.12109375
67,36729.140625
68,36719.1875
69,36709.265625
70,36699.3671875
71,36689.4921875
72,36679.64453125
73,36669.82421875
74,36660.0234375
75,36650.25
76,36640.49609375
77,36630.765625
78,36621.0546875
79,36611.3671875
80,36601.69921875
81,36592.0546875
82,36582.421875
83,36572.8125
84,36563.21875
85,36553.640625
86,36544.08203125
87,36534.5390625
88,36525.01171875
89,36515.50390625
90,36506.00390625
91,36496.5234375
92,36487.0546875
93,36477.59765625
94,36468.15234375
95,36458.71875
96,36449.296875
97,36439.890625
98,36430.48828125
99,36421.1015625
100,36411.71875
101,36402.3515625
102,36392.98828125
103,36383.6328125
104,36374.2890625
105,36364.9453125
106,36355.609375
107,36346.28515625
108,36336.9609375
109,36327.64453125
110,36318.33203125
111,36309.0234375
112,36299.71484375
113,36290.4140625
114,36281.11328125
115,36271.8125
116,36262.515625
117,36253.22265625
118,36243.9296875
119,36234.6328125
120,36225.3359375
121,36216.0390625
122,36206.7421875
123,36197.44140625
124,36188.140625
125,36178.8359375
126,36169.5234375
127,36160.21484375
128,36150.8984375
129,36141.578125
130,36132.25390625
131,36122.921875
132,36113.5859375
133,36104.23828125
134,36094.88671875
135,36085.52734375
136,36076.1640625
137,36066.78515625
138,36057.40234375
139,36048.00390625
140,36038.59765625
141,36029.18359375
142,36019.75390625
143,36010.3203125
144,36000.8671875
145,35991.40234375
146,35981.9296875
147,35972.4375
148,35962.9375
149,35953.4140625
150,35943.8828125
151,35934.33203125
152,35924.765625
153,35915.18359375
154,35905.5859375
155,35895.96484375
156,35886.33203125
157,35876.67578125
158,35867.0
159,35857.3046875
160,35847.58984375
161,35837.859375
162,35828.09765625
163,35818.3203125
164,35808.515625
165,35798.6875
166,35788.8359375
167,35778.9609375
168,35769.0625
169,35759.13671875
170,35749.18359375
171,35739.203125
172,35729.1953125
173,35719.1640625
174,35709.09375
175,35699.00390625
176,35688.87890625
177,35678.7265625
178,35668.5390625
179,35658.3203125
180,35648.06640625
181,35637.78125
182,35627.4609375
183,35617.109375
184,35606.71484375
185,35596.2890625
186,35585.828125
187,35575.328125
188,35564.78515625
189,35554.203125
190,35543.5859375
191,35532.9296875
192,35522.2265625
193,35511.48046875
194,35500.6953125
195,35489.86328125
196,35478.98828125
197,35468.06640625
198,35457.09375
199,35446.078125
200,35435.015625
201,35423.8984375
202,35412.734375
203,35401.5234375
204,35390.25390625
205,35378.9375
206,35367.55859375
207,35356.12890625
208,35344.6484375
209,35333.1015625
