EXP,raw_cleandata,raw_atdata,nash_rawdata,nash_atdata
0,0.674386203289032,1.2830793857574463,5.6054840087890625,5.6133832931518555
1,0.6603865623474121,1.2483389377593994,0.7410744428634644,0.7289105653762817
2,0.6513987183570862,1.272662878036499,0.7840834259986877,0.6764838695526123
3,0.6627413630485535,1.2811164855957031,0.7556815147399902,0.6953275203704834
4,0.6402009129524231,1.2822134494781494,0.7106203436851501,0.7316150665283203
5,0.6794378757476807,1.2463594675064087,3.6585350036621094,5.1368327140808105
6,0.6228638291358948,1.1685149669647217,0.7320436239242554,0.6879084706306458
7,0.6771114468574524,1.2373135089874268,4.222814083099365,5.363165378570557
8,0.5993014574050903,1.3039960861206055,0.6594159603118896,0.6529615521430969
9,0.6542102694511414,1.2614192962646484,0.7241852283477783,0.7143274545669556
10,0.6435006260871887,1.2270952463150024,5.207630634307861,5.596354007720947
11,0.648213803768158,1.2649896144866943,0.7829201221466064,0.8029183745384216
12,0.6791571974754333,1.2636358737945557,0.7503946423530579,0.7423701882362366
13,0.6494088172912598,1.2759220600128174,0.7078215479850769,0.6903620958328247
14,0.6061925888061523,1.3218661546707153,0.6546300053596497,0.6758801341056824
15,0.6547632813453674,1.253164291381836,4.446722984313965,5.473640441894531
16,0.6336570978164673,1.2591136693954468,5.906230449676514,5.621270656585693
17,0.6481991410255432,1.2403366565704346,5.419524669647217,5.5762128829956055
18,0.653298556804657,1.2184621095657349,0.8863446116447449,0.9014598727226257
19,0.6388822197914124,1.2722634077072144,0.7504081130027771,0.6674041152000427
